customer_id,recency,frequency,monetary,R,F,M,rfm_score,segment,customer_name,gender,age,city,province,signup_date,signup_channel,is_churned,age_group,churn_probability
175,203,2,157051.5,2,3,4,234,At Risk / Slipping,Yasmin Iqbal,Male,19,Karachi,Sindh,2025-03-11,Facebook Ads,1,18-25 (Gen Z),0.9358381134202007
176,455,2,74135.0,1,3,4,134,At Risk / Slipping,Zain Farooq,Male,35,Karachi,Sindh,2024-09-29,Facebook Ads,1,26-35 (Young Millennials),0.8915177938714512
177,117,1,118886.5,3,1,4,314,Promising / Warm,Hamza Ali,Female,32,Karachi,Sindh,2025-09-01,Facebook Ads,1,26-35 (Young Millennials),0.9434658266262627
179,39,8,424705.0,4,5,5,455,Champions,Zahra Abbasi,Female,22,Karachi,Sindh,2025-05-27,Facebook Ads,0,18-25 (Gen Z),0.00308025995095369
180,38,4,119974.5,4,4,4,444,Champions,Hassan Cheema,Male,34,Karachi,Sindh,2025-03-18,Facebook Ads,0,26-35 (Young Millennials),0.04386967467340732
181,666,1,3160.0,1,1,2,112,Hibernating,Hina Shah,Male,29,Karachi,Sindh,2024-04-03,Google Ads,1,26-35 (Young Millennials),0.9493256846458302
182,75,1,27734.0,4,1,3,413,New Customers,Sana Baig,Male,21,Lahore,Punjab,2026-02-22,TikTok Ads,0,18-25 (Gen Z),0.07245006290263258
183,30,13,492458.5,4,5,5,455,Champions,Yasmin Siddiqui,Male,24,Faisalabad,Punjab,2025-04-26,Direct,0,18-25 (Gen Z),0.006850755782722685
184,0,1,3180.0,5,1,2,512,New Customers,Tariq Gill,Male,31,Karachi,Sindh,2025-08-22,Facebook Ads,0,26-35 (Young Millennials),0.041618046590084286
185,269,2,53124.0,2,3,3,233,At Risk / Slipping,Mariam Cheema,Female,34,Karachi,Sindh,2024-12-22,Facebook Ads,1,26-35 (Young Millennials),0.9231534632476945
186,1,4,128285.0,5,4,4,544,Champions,Mariam Shah,Male,36,Lahore,Punjab,2026-05-28,Google Ads,0,36-50 (Older Millennials),0.05392463708066468
187,115,1,4868.0,3,1,2,312,Promising / Warm,Fatima Shah,Female,18,Lahore,Punjab,2024-10-22,Organic,1,18-25 (Gen Z),0.9627581395071481
188,61,5,197375.5,4,5,5,455,Champions,Yasmin Dar,Male,40,Karachi,Sindh,2025-04-10,Facebook Ads,0,36-50 (Older Millennials),0.03887534115810763
189,54,2,10078.5,4,3,2,432,Lost / Inactive,Ali Shah,Male,34,Lahore,Punjab,2026-03-02,Google Ads,0,26-35 (Young Millennials),0.05112092626960484
190,70,2,133491.0,4,3,4,434,Loyal Customers,Kiran Jatoi,Male,32,Karachi,Sindh,2025-11-04,Google Ads,0,26-35 (Young Millennials),0.044401114286489275
192,0,10,898047.0,5,5,5,555,Champions,Asad Hashmi,Female,31,Karachi,Sindh,2026-02-17,Facebook Ads,0,26-35 (Young Millennials),0.002762461285095594
193,240,1,26605.0,2,1,3,213,Hibernating,Ahmed Raza,Male,24,Karachi,Sindh,2024-10-21,Direct,1,18-25 (Gen Z),0.7905431221015323
194,57,3,146159.0,4,4,4,444,Champions,Zahra Cheema,Male,21,Lahore,Punjab,2025-12-27,TikTok Ads,0,18-25 (Gen Z),0.030307582621423794
195,564,1,58360.0,1,1,3,113,Hibernating,Fatima Abbasi,Female,29,Karachi,Sindh,2024-04-05,Google Ads,1,26-35 (Young Millennials),0.9388781545654435
196,3,13,368272.5,5,5,5,555,Champions,Sana Sheikh,Male,41,Lahore,Punjab,2025-10-25,Organic,0,36-50 (Older Millennials),0.018638655656594966
197,272,1,1017.0,2,1,1,211,Hibernating,Hamza Cheema,Female,21,Karachi,Sindh,2025-06-05,Google Ads,1,18-25 (Gen Z),0.9524612870291754
198,89,14,477559.5,3,5,5,355,Loyal Customers,Faisal Siddiqui,Female,28,Lahore,Punjab,2025-04-28,TikTok Ads,0,26-35 (Young Millennials),0.0022274903736540946
199,14,1,1350.0,5,1,1,511,New Customers,Sana Gill,Female,18,Karachi,Sindh,2024-07-14,Facebook Ads,0,18-25 (Gen Z),0.05738571240962861
200,94,13,409432.5,3,5,5,355,Loyal Customers,Nida Jatoi,Male,34,Karachi,Sindh,2024-03-12,Facebook Ads,0,26-35 (Young Millennials),0.4253378832554928
201,21,1,106769.0,5,1,4,514,New Customers,Bilal Qureshi,Female,25,Karachi,Sindh,2026-04-20,Direct,0,18-25 (Gen Z),0.06563517704277168
202,448,1,16080.0,1,1,2,112,Hibernating,Muhammad Abbasi,Female,23,Karachi,Sindh,2024-06-01,Google Ads,1,18-25 (Gen Z),0.9488008336142378
203,98,1,30310.0,3,1,3,313,Promising / Warm,Zahra Farooq,Female,32,Karachi,Sindh,2025-07-19,Google Ads,1,26-35 (Young Millennials),0.9514509550932065
204,49,4,277288.5,4,4,5,445,Champions,Amna Farooq,Female,29,Quetta,Balochistan,2024-07-12,Direct,0,26-35 (Young Millennials),0.05102659214423919
206,83,1,2299.0,3,1,2,312,Promising / Warm,Amna Qureshi,Other,36,Peshawar,KPK,2026-02-01,TikTok Ads,0,36-50 (Older Millennials),0.04424320079329935
207,66,6,194689.5,4,5,5,455,Champions,Saad Dar,Male,18,Rawalpindi,Punjab,2025-05-22,Facebook Ads,0,18-25 (Gen Z),0.01888950900684791
208,200,2,102632.5,2,3,4,234,At Risk / Slipping,Ahmed Malik,Female,34,Karachi,Sindh,2024-04-12,Google Ads,1,26-35 (Young Millennials),0.7754869633433445
209,88,8,619664.5,3,5,5,355,Loyal Customers,Zahra Sheikh,Female,18,Karachi,Sindh,2024-01-16,TikTok Ads,0,18-25 (Gen Z),0.0157047591930637
210,198,1,570.0,2,1,1,211,Hibernating,Hina Malik,Male,30,Karachi,Sindh,2024-03-17,TikTok Ads,1,26-35 (Young Millennials),0.9386312220643355
211,83,2,8752.0,3,3,2,332,Lost / Inactive,Saad Siddiqui,Female,29,Lahore,Punjab,2025-10-27,Facebook Ads,0,26-35 (Young Millennials),0.05944391568957957
213,200,4,97216.5,2,4,4,244,At Risk / Slipping,Raza Cheema,Male,38,Karachi,Sindh,2025-09-24,TikTok Ads,1,36-50 (Older Millennials),0.8836246453825707
215,52,1,600.0,4,1,1,411,New Customers,Hina Ali,Male,18,Karachi,Sindh,2026-02-17,Direct,0,18-25 (Gen Z),0.08717798443257209
216,818,1,3770.0,1,1,2,112,Hibernating,Raza Sheikh,Female,23,Faisalabad,Punjab,2024-01-30,Referral,1,18-25 (Gen Z),0.8244675206680757
217,190,2,153609.0,2,3,4,234,At Risk / Slipping,Ahmed Shah,Female,32,Peshawar,KPK,2025-01-02,Facebook Ads,1,26-35 (Young Millennials),0.9294518277074377
219,26,1,39400.0,5,1,3,513,New Customers,Yasmin Butt,Male,39,Karachi,Sindh,2025-09-16,Organic,0,36-50 (Older Millennials),0.04636687074330959
220,98,1,3160.0,3,1,2,312,Promising / Warm,Kiran Hashmi,Female,32,Karachi,Sindh,2025-08-20,Facebook Ads,1,26-35 (Young Millennials),0.9369219772950461
221,37,2,11486.0,4,3,2,432,Lost / Inactive,Hamza Iqbal,Female,33,Islamabad,Islamabad Capital Territory,2025-04-15,Google Ads,0,26-35 (Young Millennials),0.045848705166952206
222,271,4,71079.5,2,4,4,244,At Risk / Slipping,Bilal Khan,Female,26,Lahore,Punjab,2024-10-21,Direct,1,26-35 (Young Millennials),0.9326292132058728
224,46,13,305703.5,4,5,5,455,Champions,Sara Abbasi,Female,26,Lahore,Punjab,2025-12-07,Facebook Ads,0,26-35 (Young Millennials),0.00506829583819181
225,214,2,40040.5,2,3,3,233,At Risk / Slipping,Bilal Gill,Male,30,Karachi,Sindh,2025-01-28,Direct,1,26-35 (Young Millennials),0.9413165838910958
226,120,1,201300.0,3,1,5,315,Promising / Warm,Saad Sheikh,Female,43,Lahore,Punjab,2025-08-11,Google Ads,1,36-50 (Older Millennials),0.9671623772748612
227,10,1,104265.0,5,1,4,514,New Customers,Usman Abbasi,Other,31,Karachi,Sindh,2026-04-29,Direct,0,26-35 (Young Millennials),0.04978495060240151
228,143,2,128016.5,3,3,4,334,Loyal Customers,Yasmin Dar,Male,36,Lahore,Punjab,2025-09-12,Facebook Ads,1,36-50 (Older Millennials),0.9233349165539764
229,85,1,78861.0,3,1,4,314,Promising / Warm,Hina Cheema,Female,32,Lahore,Punjab,2026-03-05,Google Ads,0,26-35 (Young Millennials),0.05819179037710507
230,201,1,2530.0,2,1,2,212,Hibernating,Sana Hashmi,Male,26,Multan,Punjab,2025-10-13,Organic,1,26-35 (Young Millennials),0.9582068228867425
231,99,1,148221.5,3,1,4,314,Promising / Warm,Ayesha Hashmi,Male,26,Karachi,Sindh,2025-10-05,Organic,1,26-35 (Young Millennials),0.9338341688887831
232,97,1,86740.0,3,1,4,314,Promising / Warm,Zain Ahmed,Female,23,Karachi,Sindh,2024-02-04,TikTok Ads,1,18-25 (Gen Z),0.9419202798276138
233,77,1,1700.0,4,1,1,411,New Customers,Sara Mughal,Male,33,Karachi,Sindh,2024-10-29,Organic,0,26-35 (Young Millennials),0.06459358629407594
234,74,1,79885.5,4,1,4,414,New Customers,Omer Qureshi,Male,32,Karachi,Sindh,2026-03-16,Organic,0,26-35 (Young Millennials),0.04942525145371155
235,13,1,6004.0,5,1,2,512,New Customers,Hassan Mughal,Female,27,Rawalpindi,Punjab,2026-04-30,Facebook Ads,0,26-35 (Young Millennials),0.057394084131677306
236,13,2,32217.0,5,3,3,533,Loyal Customers,Fatima Siddiqui,Female,22,Karachi,Sindh,2026-04-05,Organic,0,18-25 (Gen Z),0.058562091883868045
237,80,2,22360.5,3,3,3,333,Loyal Customers,Usman Shah,Female,36,Islamabad,Islamabad Capital Territory,2024-03-18,Google Ads,0,36-50 (Older Millennials),0.039110065535085656
238,15,1,1872.0,5,1,1,511,New Customers,Hamza Iqbal,Female,40,Karachi,Sindh,2026-05-16,Facebook Ads,0,36-50 (Older Millennials),0.07798064949048367
239,671,1,60943.0,1,1,3,113,Hibernating,Hassan Mughal,Female,18,Lahore,Punjab,2024-01-15,Direct,1,18-25 (Gen Z),0.9493525758053533
240,29,5,330555.0,4,5,5,455,Champions,Bilal Farooq,Female,41,Karachi,Sindh,2025-11-19,TikTok Ads,0,36-50 (Older Millennials),0.019647806986397
242,91,6,271317.0,3,5,5,355,Loyal Customers,Yasmin Iqbal,Female,31,Peshawar,KPK,2025-09-16,TikTok Ads,1,26-35 (Young Millennials),0.8321598370199375
243,33,3,217227.5,4,4,5,445,Champions,Sana Ali,Female,33,Islamabad,Islamabad Capital Territory,2025-12-18,Facebook Ads,0,26-35 (Young Millennials),0.036470647191683
244,17,2,177957.5,5,3,5,535,Loyal Customers,Usman Qureshi,Male,31,Lahore,Punjab,2024-02-08,TikTok Ads,0,26-35 (Young Millennials),0.048271798754916245
245,0,11,864534.5,5,5,5,555,Champions,Usman Cheema,Male,42,Peshawar,KPK,2025-07-04,Direct,0,36-50 (Older Millennials),0.019982862890645183
248,777,1,28661.5,1,1,3,113,Hibernating,Saad Hashmi,Female,38,Karachi,Sindh,2024-02-03,Facebook Ads,1,36-50 (Older Millennials),0.9572000195847145
249,188,1,103263.5,2,1,4,214,Hibernating,Faisal Mughal,Female,21,Lahore,Punjab,2024-08-29,Direct,1,18-25 (Gen Z),0.9360342354245436
251,43,1,2530.0,4,1,2,412,New Customers,Raza Mughal,Female,27,Karachi,Sindh,2024-07-13,Google Ads,0,26-35 (Young Millennials),0.06627789648529164
252,197,1,2879.5,2,1,2,212,Hibernating,Zain Gill,Male,43,Karachi,Sindh,2025-10-19,Facebook Ads,1,36-50 (Older Millennials),0.9541836808447859
253,47,1,28795.0,4,1,3,413,New Customers,Raza Hashmi,Male,18,Multan,Punjab,2026-03-16,Google Ads,0,18-25 (Gen Z),0.04989684323044335
254,227,1,3780.0,2,1,2,212,Hibernating,Omer Iqbal,Male,29,Lahore,Punjab,2024-03-11,TikTok Ads,1,26-35 (Young Millennials),0.9583278407591922
255,36,2,86577.0,4,3,4,434,Loyal Customers,Amna Farooq,Male,27,Karachi,Sindh,2026-04-12,Referral,0,26-35 (Young Millennials),0.041315790339766824
256,346,2,30796.0,2,3,3,233,At Risk / Slipping,Sana Shah,Male,21,Lahore,Punjab,2024-10-10,TikTok Ads,1,18-25 (Gen Z),0.9263974513640459
257,351,2,150182.5,2,3,4,234,At Risk / Slipping,Hamza Malik,Male,30,Karachi,Sindh,2024-04-22,Direct,1,26-35 (Young Millennials),0.9409727881228882
259,443,1,4845.0,1,1,2,112,Hibernating,Sana Baig,Male,29,Lahore,Punjab,2024-09-28,Facebook Ads,1,26-35 (Young Millennials),0.9545187337957627
260,94,2,31669.0,3,3,3,333,Loyal Customers,Ahmed Malik,Male,25,Rawalpindi,Punjab,2026-02-02,Google Ads,1,18-25 (Gen Z),0.7433389844476777
261,137,1,77550.0,3,1,4,314,Promising / Warm,Ali Cheema,Female,18,Lahore,Punjab,2025-06-09,TikTok Ads,1,18-25 (Gen Z),0.9661930602967977
263,688,1,30445.5,1,1,3,113,Hibernating,Ahmed Jatoi,Male,18,Lahore,Punjab,2024-03-03,Google Ads,1,18-25 (Gen Z),0.9583238589265012
264,324,1,10440.0,2,1,2,212,Hibernating,Saad Dar,Male,23,Karachi,Sindh,2025-05-17,Facebook Ads,1,18-25 (Gen Z),0.9386358828613433
265,122,1,38088.0,3,1,3,313,Promising / Warm,Faisal Gill,Male,37,Karachi,Sindh,2024-11-25,Facebook Ads,1,36-50 (Older Millennials),0.9548407337759958
266,18,6,125099.5,5,5,4,554,Champions,Nida Malik,Female,40,Karachi,Sindh,2025-10-01,TikTok Ads,0,36-50 (Older Millennials),0.020154620591219655
267,441,1,3180.0,1,1,2,112,Hibernating,Raza Baig,Female,25,Islamabad,Islamabad Capital Territory,2025-01-25,Facebook Ads,1,18-25 (Gen Z),0.9536398975077486
268,597,1,3180.0,1,1,2,112,Hibernating,Nida Jatoi,Female,33,Karachi,Sindh,2024-04-11,Facebook Ads,1,26-35 (Young Millennials),0.9581898924101288
269,90,1,2421.0,3,1,2,312,Promising / Warm,Faisal Sheikh,Male,35,Faisalabad,Punjab,2025-03-16,Google Ads,0,26-35 (Young Millennials),0.05288791989784536
270,58,13,287587.5,4,5,5,455,Champions,Zahra Iqbal,Female,33,Islamabad,Islamabad Capital Territory,2025-02-12,Facebook Ads,0,26-35 (Young Millennials),0.0037616845707704933
271,27,11,541928.0,5,5,5,555,Champions,Mariam Sheikh,Female,34,Karachi,Sindh,2025-11-12,Facebook Ads,0,26-35 (Young Millennials),0.0022824612850955942
272,389,5,152168.5,2,5,4,254,At Risk / Slipping,Bilal Mughal,Female,27,Karachi,Sindh,2024-03-09,Facebook Ads,1,26-35 (Young Millennials),0.7698923404115088
273,25,1,24832.5,5,1,3,513,New Customers,Ali Ali,Male,32,Lahore,Punjab,2026-02-01,Direct,0,26-35 (Young Millennials),0.06243337361179886
274,25,1,5688.0,5,1,2,512,New Customers,Hina Mughal,Male,19,Rawalpindi,Punjab,2025-08-23,Facebook Ads,0,18-25 (Gen Z),0.08727070463415414
275,4,2,14496.5,5,3,2,532,Lost / Inactive,Hassan Farooq,Male,24,Lahore,Punjab,2025-02-24,Facebook Ads,0,18-25 (Gen Z),0.04875014354660318
276,582,1,28367.0,1,1,3,113,Hibernating,Asad Qureshi,Male,18,Lahore,Punjab,2024-10-21,Google Ads,1,18-25 (Gen Z),0.7906068358711952
277,578,1,43370.0,1,1,3,113,Hibernating,Nida Abbasi,Male,18,Karachi,Sindh,2024-06-07,Direct,1,18-25 (Gen Z),0.952118041942738
278,4,12,230549.0,5,5,5,555,Champions,Yasmin Cheema,Male,43,Rawalpindi,Punjab,2024-12-24,Facebook Ads,0,36-50 (Older Millennials),0.00685928686710193
279,158,1,6621.0,3,1,2,312,Promising / Warm,Hassan Mughal,Female,29,Multan,Punjab,2025-08-10,Organic,1,26-35 (Young Millennials),0.9447058577950291
280,17,2,29477.5,5,3,3,533,Loyal Customers,Sana Qureshi,Male,38,Lahore,Punjab,2025-09-15,Facebook Ads,0,36-50 (Older Millennials),0.05734017879144673
281,504,1,40165.0,1,1,3,113,Hibernating,Yasmin Siddiqui,Other,32,Lahore,Punjab,2024-10-06,Facebook Ads,1,26-35 (Young Millennials),0.947602398010354
282,162,1,53713.0,3,1,3,313,Promising / Warm,Faisal Abbasi,Female,18,Karachi,Sindh,2024-01-07,Organic,1,18-25 (Gen Z),0.9611656486793702
283,159,6,99512.5,3,5,4,354,Loyal Customers,Fatima Malik,Female,30,Karachi,Sindh,2024-03-12,Facebook Ads,1,26-35 (Young Millennials),0.8557051629148643
284,100,1,243.0,3,1,1,311,Promising / Warm,Hamza Khan,Male,32,Karachi,Sindh,2025-01-20,Direct,1,26-35 (Young Millennials),0.9462679562866889
287,45,9,299482.5,4,5,5,455,Champions,Hamza Butt,Male,32,Lahore,Punjab,2025-11-21,TikTok Ads,0,26-35 (Young Millennials),0.011080184363469409
288,263,2,40820.0,2,3,3,233,At Risk / Slipping,Ali Siddiqui,Female,37,Karachi,Sindh,2025-05-12,Direct,1,36-50 (Older Millennials),0.7211638505488049
289,99,2,1190.0,3,3,1,331,Lost / Inactive,Nida Gill,Male,18,Lahore,Punjab,2026-02-12,Facebook Ads,1,18-25 (Gen Z),0.8985333677591967
290,209,1,750.5,2,1,1,211,Hibernating,Tariq Sheikh,Male,19,Karachi,Sindh,2024-10-17,Organic,1,18-25 (Gen Z),0.9481506473312612
291,543,1,5380.0,1,1,2,112,Hibernating,Yasmin Baig,Female,31,Karachi,Sindh,2024-02-16,Google Ads,1,26-35 (Young Millennials),0.9522722714168484
292,43,10,336911.5,4,5,5,455,Champions,Sana Dar,Male,23,Karachi,Sindh,2024-01-08,Google Ads,0,18-25 (Gen Z),0.005679781763659972
293,18,2,35316.0,5,3,3,533,Loyal Customers,Ayesha Abbasi,Male,22,Lahore,Punjab,2026-02-21,Google Ads,0,18-25 (Gen Z),0.03237183195273008
294,0,1,11637.5,5,1,2,512,New Customers,Bilal Abbasi,Male,38,Islamabad,Islamabad Capital Territory,2025-05-24,Direct,0,36-50 (Older Millennials),0.04260563575566417
295,203,1,30770.0,2,1,3,213,Hibernating,Hina Qureshi,Female,23,Karachi,Sindh,2025-06-29,Facebook Ads,1,18-25 (Gen Z),0.9472382429500066
296,119,3,10798.0,3,4,2,342,Lost / Inactive,Faisal Iqbal,Female,35,Lahore,Punjab,2024-03-14,Facebook Ads,1,26-35 (Young Millennials),0.7129039431641416
297,11,12,382785.0,5,5,5,555,Champions,Kiran Ahmed,Female,50,Karachi,Sindh,2024-03-20,Organic,0,36-50 (Older Millennials),0.004501960195770975
298,67,1,39400.0,4,1,3,413,New Customers,Omer Baig,Female,29,Karachi,Sindh,2025-12-27,Facebook Ads,0,26-35 (Young Millennials),0.06938648403585691
299,87,12,397100.5,3,5,5,355,Loyal Customers,Raza Qureshi,Female,29,Islamabad,Islamabad Capital Territory,2024-01-22,Google Ads,0,26-35 (Young Millennials),0.0028353634811995355
301,21,1,1936.5,5,1,1,511,New Customers,Faisal Mughal,Male,35,Karachi,Sindh,2024-09-06,TikTok Ads,0,26-35 (Young Millennials),0.05763107390092499
302,211,2,91039.0,2,3,4,234,At Risk / Slipping,Mariam Baig,Male,37,Lahore,Punjab,2025-02-09,Facebook Ads,1,36-50 (Older Millennials),0.9035781380842269
303,67,11,381905.5,4,5,5,455,Champions,Usman Shah,Male,29,Karachi,Sindh,2024-03-19,Google Ads,0,26-35 (Young Millennials),0.004579283424789541
304,70,1,58360.0,4,1,3,413,New Customers,Tariq Sheikh,Male,34,Faisalabad,Punjab,2026-03-05,Organic,0,26-35 (Young Millennials),0.05819395950514414
305,259,2,52912.0,2,3,3,233,At Risk / Slipping,Asad Mughal,Male,34,Islamabad,Islamabad Capital Territory,2024-08-29,Organic,1,26-35 (Young Millennials),0.9266065968964979
306,95,1,69535.5,3,1,4,314,Promising / Warm,Zain Malik,Male,38,Karachi,Sindh,2025-09-08,Google Ads,1,36-50 (Older Millennials),0.9502346447615324
307,195,1,32801.0,2,1,3,213,Hibernating,Hamza Ali,Female,33,Karachi,Sindh,2025-04-20,TikTok Ads,1,26-35 (Young Millennials),0.9474309503198931
308,75,1,4395.0,4,1,2,412,New Customers,Amna Baig,Female,31,Multan,Punjab,2025-11-28,Facebook Ads,0,26-35 (Young Millennials),0.05866913607838608
309,71,1,41201.5,4,1,3,413,New Customers,Sara Hashmi,Female,21,Peshawar,KPK,2024-06-03,Referral,0,18-25 (Gen Z),0.06152323985373984
310,26,1,28661.5,5,1,3,513,New Customers,Zahra Ali,Female,38,Peshawar,KPK,2026-03-26,Google Ads,0,36-50 (Older Millennials),0.0660632432923292
311,57,14,532977.0,4,5,5,455,Champions,Bilal Baig,Male,30,Karachi,Sindh,2024-11-13,Organic,0,26-35 (Young Millennials),0.005199956432185726
312,156,4,128232.5,3,4,4,344,Loyal Customers,Zahra Gill,Other,30,Karachi,Sindh,2025-01-12,TikTok Ads,1,26-35 (Young Millennials),0.9107233659815185
313,39,13,264077.0,4,5,5,455,Champions,Usman Ali,Male,26,Karachi,Sindh,2025-09-21,TikTok Ads,0,26-35 (Young Millennials),0.0054867339576660625
316,17,3,41957.0,5,4,3,543,Loyal Customers,Hamza Ahmed,Female,26,Karachi,Sindh,2026-01-01,TikTok Ads,0,26-35 (Young Millennials),0.06983259239445352
317,427,1,28794.5,1,1,3,113,Hibernating,Ali Jatoi,Male,32,Karachi,Sindh,2024-09-10,Facebook Ads,1,26-35 (Young Millennials),0.9530914919374172
318,91,1,3636.5,3,1,2,312,Promising / Warm,Faisal Gill,Male,37,Faisalabad,Punjab,2025-01-07,Facebook Ads,1,36-50 (Older Millennials),0.870806808921846
319,85,1,52524.0,3,1,3,313,Promising / Warm,Asad Abbasi,Female,30,Peshawar,KPK,2025-11-26,Organic,0,26-35 (Young Millennials),0.05172939420660487
320,70,12,409719.5,4,5,5,455,Champions,Nida Ahmed,Female,38,Gujranwala,Punjab,2024-03-08,Google Ads,0,36-50 (Older Millennials),0.002100657794468574
321,187,1,168180.0,2,1,5,215,Hibernating,Omer Sheikh,Female,25,Lahore,Punjab,2024-10-17,TikTok Ads,1,18-25 (Gen Z),0.9520730316174247
322,190,1,1512.0,2,1,1,211,Hibernating,Bilal Hashmi,Female,41,Faisalabad,Punjab,2024-03-24,Referral,1,36-50 (Older Millennials),0.9594991458514393
323,199,1,2862.0,2,1,2,212,Hibernating,Sara Malik,Female,26,Lahore,Punjab,2025-11-02,Organic,1,26-35 (Young Millennials),0.9506213591294838
325,25,3,58770.0,5,4,3,543,Loyal Customers,Hassan Dar,Female,19,Karachi,Sindh,2026-04-12,Facebook Ads,0,18-25 (Gen Z),0.06765868401701729
326,92,1,11745.0,3,1,2,312,Promising / Warm,Hamza Jatoi,Female,22,Karachi,Sindh,2025-06-04,Facebook Ads,1,18-25 (Gen Z),0.7707443950949834
327,19,12,416455.0,5,5,5,555,Champions,Asad Khan,Male,29,Lahore,Punjab,2024-08-07,TikTok Ads,0,26-35 (Young Millennials),0.004652685441925573
328,689,1,2128.0,1,1,2,112,Hibernating,Omer Cheema,Male,31,Karachi,Sindh,2024-06-07,Direct,1,26-35 (Young Millennials),0.946407582069787
329,94,1,45434.0,3,1,3,313,Promising / Warm,Ali Abbasi,Male,37,Peshawar,KPK,2025-06-03,Google Ads,1,36-50 (Older Millennials),0.7944506182925026
330,43,2,94619.5,4,3,4,434,Loyal Customers,Amna Farooq,Male,28,Lahore,Punjab,2025-11-08,Facebook Ads,0,26-35 (Young Millennials),0.04938857804290144
332,73,3,74838.5,4,4,4,444,Champions,Fatima Butt,Male,33,Karachi,Sindh,2026-01-08,Facebook Ads,0,26-35 (Young Millennials),0.03359434224155561
334,447,1,12250.0,1,1,2,112,Hibernating,Nida Abbasi,Female,25,Karachi,Sindh,2024-08-27,Referral,1,18-25 (Gen Z),0.9488640481620153
335,15,1,115850.0,5,1,4,514,New Customers,Hassan Iqbal,Female,41,Islamabad,Islamabad Capital Territory,2026-05-05,Facebook Ads,0,36-50 (Older Millennials),0.03523454534122073
336,214,1,3120.0,2,1,2,212,Hibernating,Ayesha Mughal,Female,25,Rawalpindi,Punjab,2025-04-17,Facebook Ads,1,18-25 (Gen Z),0.9523834198914877
338,430,1,16702.0,1,1,2,112,Hibernating,Ayesha Hashmi,Female,18,Karachi,Sindh,2024-02-23,Direct,1,18-25 (Gen Z),0.9568918615253711
339,83,2,7387.0,3,3,2,332,Lost / Inactive,Raza Cheema,Male,25,Multan,Punjab,2025-12-29,Referral,0,18-25 (Gen Z),0.04808403290682959
341,779,1,8970.0,1,1,2,112,Hibernating,Zahra Jatoi,Female,35,Karachi,Sindh,2024-04-03,Google Ads,1,26-35 (Young Millennials),0.9489425589805124
342,141,1,7872.0,3,1,2,312,Promising / Warm,Sana Gill,Male,46,Lahore,Punjab,2025-02-28,Facebook Ads,1,36-50 (Older Millennials),0.943948625916305
343,203,1,1966.5,2,1,1,211,Hibernating,Ahmed Dar,Male,29,Karachi,Sindh,2025-01-30,Facebook Ads,1,26-35 (Young Millennials),0.9600723265041361
344,603,1,2530.0,1,1,2,112,Hibernating,Ali Mughal,Female,44,Islamabad,Islamabad Capital Territory,2024-04-11,Facebook Ads,1,36-50 (Older Millennials),0.9599366093385165
345,145,1,39061.5,3,1,3,313,Promising / Warm,Faisal Shah,Male,29,Lahore,Punjab,2024-02-09,TikTok Ads,1,26-35 (Young Millennials),0.9550529886091925
346,81,2,43100.0,3,4,3,343,Loyal Customers,Usman Cheema,Male,39,Rawalpindi,Punjab,2026-02-16,Facebook Ads,0,36-50 (Older Millennials),0.057648786924470174
347,263,1,58360.0,2,1,3,213,Hibernating,Faisal Cheema,Male,35,Karachi,Sindh,2024-03-22,Direct,1,26-35 (Young Millennials),0.7695708504114832
348,46,2,14570.0,4,4,2,442,Lost / Inactive,Muhammad Siddiqui,Male,44,Rawalpindi,Punjab,2025-07-15,TikTok Ads,0,36-50 (Older Millennials),0.055042651546197856
349,33,1,30220.0,4,1,3,413,New Customers,Hina Hashmi,Male,36,Islamabad,Islamabad Capital Territory,2026-03-05,TikTok Ads,0,36-50 (Older Millennials),0.04027639097438509
